http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/length
Sturmpanzer IV,5.93
Brummbär,5.93
灰熊式突擊砲,5.93
FB Beryl,0.943
Kbs wz. 1996 Beryl,0.943
Beryl (fusil),0.943
Kbs wz. 1996 ベリル,0.943
Karabinek wz. 96 Beryl,0.943
"5,56 mm kbs wz.96 Beryl",0.943
Wz. 1996綠寶石突擊步槍,0.943
جلوبيريت إف,0.56
FB Glauberyt,0.56
PM-84/84P,0.56
PM-84,0.56
Pistolet maszynowy PM-84 Glauberyt,0.56
PM-84 Glauberyt,0.56
PM-84 GLAUBERYT衝鋒槍,0.56
Ikara (missile),3.429
Ikara,3.429
Ikara (missile),3.429
Ikara,3.429
Jagdpanther,9.87
Jagdpanzer V,9.87
Jagdpanther,9.87
Jagdpanzer V,9.87
Jagdpanzer V Jagdpanther,9.87
ヤークトパンター,9.87
Jagdpanther,9.87
Jagdpanther,9.87
Ягдпантера,9.87
Jagdpanther,9.87
獵豹式驅逐戰車,9.87
Kel-Tec SUB-2000,0.4064
Kel-Tec SUB-2000,0.4064
Kel-Tec SUB-2000,0.4064
Kel-Tec SUB-2000卡賓槍,0.4064
Lancia 1ZM,5.4
Lancia 1Z,5.4
Lancia IZ,5.4
Lancia 1Z,5.4
Lancia 1Z,5.4
ランチア IZM,5.4
Lancia I.Z.,5.4
Lancia IZ,5.4
Paixhans gun,2.7432
Bombenkanone,2.7432
Cañón Paixhans,2.7432
Canon Paixhans,2.7432
Cannone Paixhans,2.7432
ペクサン砲,2.7432
Canhão Paixhans,2.7432
Бомбическая пушка,2.7432
Paris Gun,34.0
Paris-Geschütz,34.0
Pariser Kanonen,34.0
Pariser Kanonen,34.0
Parisgeschütz,34.0
パリ砲,34.0
Działo paryskie,34.0
Parijs-Geschut,34.0
Canhão de Paris,34.0
Парижская пушка,34.0
巴黎炮,34.0
Schwerer Panzerspähwagen,5.9
Schwerer Panzerspähwagen,5.9
Schwerer Panzerspahwagen,5.9
Schwerer Panzerspähwagen,5.9
Sd.Kfz. 232,5.9
Sd Kfz 232,5.9
Schwerer Panzerspähwagen,5.9
Schwerer Panzerspähwagen,5.9
Пума (бронеавтомобиль),5.9
Sd.Kfz. 251,5.8
Schützenpanzerwagen Sd.Kfz. 251,5.8
Sd.Kfz. 251,5.8
SdKfz 251,5.8
Sd.Kfz. 251,5.8
Sd Kfz 251,5.8
Sd.Kfz. 251,5.8
Sd.Kfz.251,5.8
Sd.Kfz. 251,5.8
Sd Kfz 251,5.8
SdKfz 251半履帶車,5.8
Iranamadu Tank,9656.06
45-mm-Panzerabwehrkanone M1937 (53-K),6.4
45 mm anti-tank gun M1937 (53-K),6.4
Cañón antitanque M1937 (53-K) 45 mm,6.4
Canon anti-char de 45 mm M1937 (53-K),6.4
45 mm M1937 (53-K),6.4
53-K 45mm対戦車砲,6.4
45 mm armata przeciwpancerna wz. 1937 (53-K),6.4
45-мм противотанковая пушка образца 1937 года (53-К),6.4
76 mm divisional gun M1936 (F-22),7.12
"76,2 mm M1936",7.12
F-22 76mm野砲,7.12
76 mm armata dywizyjna wz. 1936 (F-22),7.12
76-мм дивизионная пушка образца 1936 года (Ф-22),7.12
85-mm-Flugabwehrkanone M1939 (52-K),7.05
Cañón antiaéreo M1939 de 85 mm (52-K),7.05
85 mm air defense gun M1939 (52-K),7.05
85 mm M1939,7.05
85 mm M1939 (52-K),7.05
52-K 85mm高射砲,7.05
85 mm M1939 (52-K),7.05
85 mm armata przeciwlotnicza wz. 1939 (KS-12),7.05
85-мм зенитная пушка образца 1939 года (52-К),7.05
1939式52-K 85毫米高射炮,7.05
اسكندر-إم,7.3
Iskander (Rakete),7.3
Iskander,7.3
9K720 Iskander,7.3
Iskander,7.3
9K720 Iskander,7.3
9K720,7.3
9K720 Iskander,7.3
Искандер (ОТРК),7.3
AIFV,5.26
AIFV,5.26
AIFV,5.26
AIFV,5.26
AIFV,5.26
AIFV,5.26
YPR-765,5.26
AMT AutoMag V,0.273
Pistolet AMT AutoMag V,0.273
自動馬格南V型手槍,0.273
Gepárd anti-materiel rifle,1.57
Gepárd (fucile anti-materiale),1.57
Gepard,1.57
ゲパード,1.57
Karabin Gepard M1,1.57
Gepard (крупнокалиберные винтовки),1.57
Gepard狙擊步槍,1.57
HK21,1.021
Heckler & Koch HK21,1.021
Heckler & Koch HK21,1.021
HK21,1.021
Heckler & Koch HK21,1.021
H&K HK21,1.021
Karabin maszynowy HK21,1.021
Heckler & Koch HK21,1.021
HK21,1.021
HK21,1.021
HK21通用機槍,1.021
K200 KIFV,5.49
KIFV/K-200 VCI,5.49
K200装甲兵員輸送車,5.49
K200,5.49
K200,5.49
K200,5.49
K21 NIFV,6.9
K21,6.9
K-21 VCI,6.9
K21歩兵戦闘車,6.9
K21,6.9
NIFV步兵戰鬥車,6.9
Kel-Tec PLR-16,0.4699
Kel-Tec PLR-16,0.4699
Kel-Tec PLR-16手槍,0.4699
خ-35 كياك,3.85
SS-N-25 Switchblade,3.85
Kh-35,3.85
Kh-35,3.85
Kh-35,3.85
Kh-35,3.85
Kh-35 (ミサイル),3.85
Ch-35 Oeran,3.85
Ch-35 Uran,3.85
Х-35,3.85
SS-N-25导弹,3.85
LAV-300,6.4
Lend-Lease Sherman tanks,5.92
MK 101,2.592
MK 101,2.592
MK 101 cannon,2.592
MK 101 機関砲,2.592
MK 103,2.35
MK 103,2.35
MK 103 cannon,2.35
MK 103,2.35
MK 103 機関砲,2.35
MK 103,2.35
Nagmachon,7.84
Nagmachon,7.84
Nagmachon,7.84
ナグマホン,7.84
Ordnance QF 20 pounder,5.75056
Ordnance QF 20 pounder,5.75056
オードナンス QF 20ポンド砲,5.75056
Ordnance QF 20 pounder,5.75056
QF 20磅炮,5.75056
PF-98,1.191
PF-98,1.191
Granatnik PF-98,1.191
98式反坦克火箭筒,1.191
PT-85,9.4
PT-85,9.4
PT-85,9.4
ПТ-85 (КНДР),9.4
Panzerwerfer 42,6.0
Panzerwerfer,6.0
Panzerwerfer,6.0
Panzerwerfer,6.0
パンツァーヴェルファー,6.0
Panzerwerfer 42,6.0
Panzerwerfer 42,6.0
15cm Panzerwerfer 42 Auf.Sf,6.0
42型150公厘自走火箭炮,6.0
QBB-95,0.84
QBB-95,0.84
Karabin maszynowy Typ 95,0.84
95式班用機槍,0.84
RAAD (Panzerabwehrlenkwaffe),0.982
RAAD (anti-tank missile),0.982
RM-70,8.75
RM-70 multiple rocket launcher,8.75
RM-70,8.75
RM-70,8.75
RM-70,8.75
RM-70,8.75
Ruger GP100,0.2159
Ruger GP100,0.2159
Ruger GP100,0.2159
Rewolwer Ruger GP-100,0.2159
Kürassier (Panzer),5.58
SK-105 Kürassier,5.58
SK-105 Kürassier,5.58
SK-105 Kürassier,5.58
SK-105 Kürassier,5.58
SK105キュラシェーア軽戦車,5.58
SK 105 Kürassier,5.58
Steyr SK 105,5.58
SK-105 Kürassier,5.58
SK-105胸甲騎兵式輕型坦克,5.58
Schwerer Wehrmachtschlepper,6.92
Schwerer Wehrmachtschlepper,6.92
Schwerer Wehrmachtschlepper,6.92
Schwerer Wehrmachtschlepper,6.92
重国防軍牽引車,6.92
Schwerer Wehrmachtschlepper,6.92
Semmerling LM4,0.09398
Semmerling LM4,0.09398
Springfield Model 1892–99,1.24143
Springfield Modelo 1892-99,1.24143
Springfield model 1870,1.3208
スプリングフィールドM1870,1.3208
Super 530,3.81
Super 530,3.81
Matra R530,3.81
Super R530,3.81
シュペル530 (ミサイル),3.81
R530,3.81
Matra Super 530,3.81
Super R 530,3.81
تي-18,4.38
T-18,4.38
T-18 tank,4.38
T-18,4.38
MS-1 (char),4.38
T-18,4.38
T-18 (戦車),4.38
MS-1,4.38
Т-18,4.38
T-18坦克,4.38
T65 assault rifle,0.99
Fusil de asalto T65,0.99
Fusil Type 65,0.99
65式歩槍,0.99
Karabin T65,0.99
Fuzil T-65,0.99
Type 65,0.99
T65突擊步槍,0.99
WZ132,7.9
Tipo 62,7.9
Type 62,7.9
Type 62,7.9
Type 62,7.9
62式軽戦車,7.9
Type 62,7.9
Typ 62,7.9
Тип 62,7.9
62式轻型坦克,7.9
Winchester Modelo 1894,0.96012
Winchester Model 1894,0.96012
Winchester 94,0.96012
Winchester Model 1894,0.96012
XM312,1.56007
Karabin maszynowy XM312,1.56007
XM312,1.56007
XM312重機槍,1.56007
ZIL-157,6.93
ZIL-157,6.93
ZIL-157,6.93
ZIL-157,6.93
ZIL-157,6.93
ZiŁ-157,6.93
ЗИЛ-157,6.93
ZIS-151,6.93
ZiS-151,6.93
ZiS-151,6.93
ZIS-151,6.93
ZiS-151,6.93
ЗИС-151,6.93
Musket Model 1777,1.51
بريدا 38,0.8975
Breda M38,0.8975
Breda Mod. 38,0.8975
Breda Model 38,0.8975
Karabin maszynowy Breda 38,0.8975
Breda 38,0.8975
Breda Mod. 38,0.8975
صاروخ دليلة,2.71
Delilah (Marschflugkörper),2.71
Далила (БПЛА),2.71
Delilah (missile),2.71
德立拉导弹,2.71
إف إن-6,1.495
HongYing-6,1.495
FN-6,1.495
HN-6 (ミサイル),1.495
FN-6,1.495
FN-6,1.495
红缨-6便携式防空导弹,1.495
جي ام – 94,0.81
GM-94,0.81
GM-94,0.81
ГМ-93/94,0.81
GM-94榴彈發射器,0.81
GM-94,0.81
هواسونغ 10,12.0
BM25 Musudan,12.0
BM25 Musudan,12.0
ムスダン (ミサイル),12.0
Мусудан (ракета),12.0
舞水端導彈,12.0
Hwasong-10,12.0
بانتسير-اس1,3.2
Panzir-S1,3.2
Pantsir-S1 (sistema de defensa antiaérea),3.2
Pantsir-S1,3.2
Pantsir S-1,3.2
パーンツィリ-S1,3.2
Pancyr-S1,3.2
Панцирь-С1,3.2
Pantsir-S1,3.2
铠甲-S1导弹,3.2
رمسيس 2 (دبابة),7.05
Ramsés II (carro de combate),7.05
Ramses II (carro armato),7.05
Ramses II tank,7.05
Рамзес II (танк),7.05
拉姆塞斯2型主戰坦克,7.05
سيموفنت 46/75,7.28
Ansaldo M43 da 75/46,7.28
セモヴェンテ da 75/46,7.28
Semovente da 75/46,7.28
Semovente da 75/46,7.28
75/46式自行火炮,7.28
Semovente da 75/46,7.28
تي-10,7.41
T-10,7.41
T-10,7.41
T-10 (戦車),7.41
T-10 (czołg),7.41
T-10,7.41
Т-10,7.41
T-10,7.41
T-10坦克,7.41
T-10 tank,7.41
زستافا ام 70,0.94
Zastava M70,0.94
Zastava M70,0.94
Zastava M70,0.94
Zastava M70,0.94
ツァスタバ M70,0.94
Karabin Zastava M70,0.94
Застава (клоны автомата Калашникова),0.94
Zastava M70突擊步槍,0.94
Santa Barbara FR 8,0.96
CETME FR-7 / FR-8 CETMETON,0.96
セトメトン,0.96
Karabin CETME FR-8,0.96
FR8,0.96
Faule Mette,3.05
Faule Mette,3.05
Faule Mette,3.05
Faule Mette,3.05
HK SL6,1.0099
H&K SL6,1.0099
HK SL6,1.0099
HK SL6半自動步槍,1.0099
Heckler & Koch SL6,1.0099
HK SL7,1.0099
Heckler & Koch SL-7,1.0099
HK SL7半自動步槍,1.0099
Heckler & Koch SL7,1.0099
M16 (Halbkettenfahrzeug),6.5
M16対空自走砲,6.5
M16 MGMC,6.5
M16 (САУ),6.5
M16 Multiple Gun Motor Carriage,6.5
MAS M1892,0.23622
Revolver modèle 1892 8 mm,0.23622
St. Etienne 1892,0.23622
Rewolwer MAS Mle1892,0.23622
St. Etienne 1892,0.23622
M1892轉輪手槍,0.23622
Modèle 1892 revolver,0.23622
Rast & Gasser M1898,0.223
Rast-Gasser M1898,0.223
Rast & Gasser M1898,0.223
Rast & Gasser M1898,0.223
Rewolwer Rast & Gasser M1898,0.223
Rast & Gasser M1898,0.223
Rast & Gasser M1898,0.223
Selbstfahrlafette IV A,5.8
"10,5 cm Kanone (gepanzerte Selbstfahrlafette)",5.8
IV号a型10.5cm対戦車自走砲,5.8
Dicker Max,5.8
Dicker Max,5.8
10.5 cm K (gp.Sfl.),5.8
ALAS (Lenkwaffe),2.3
ALAS (missile),2.3
ALAS (ミサイル),2.3
ALAS (missile),2.3
Blohm & Voss BV 143,5.98
BV 143,5.98
Blohm & Voss BV 143,5.98
Blohm & Voss BV 143,5.98
Borgward IV,3.35
Borgward IV,3.35
ボルクヴァルトIV,3.35
Sd.Kfz. 301 Borgward IV,3.35
Sd.Kfz.301,3.35
Borgward IV,3.35
Bumbar,0.9
Бумбар (ПТРК),0.9
Bumbar,0.9
CSS-7,11.25
DF-11 (ミサイル),11.25
东风-11短程弹道导弹,11.25
DF-11,11.25
Erma ESP 85 A,0.1524
Pistolet Erma ESP-85A,0.1524
Erma ESP 85A,0.1524
FN Model 30-11,1.117
Karabin FN Model 30-11,1.117
FN Model 30-11,1.117
Falcon (Gewehr),1.26
Karabin ZVI Falcon,1.26
Falcon (винтовка),1.26
Falcon狙擊步槍,1.26
Falcon (sniper rifle),1.26
AS-1 Kennel,8.29
KS-1 Kometa,8.29
KS-1 Komet,8.29
КС-1 Комета,8.29
KS-1 Komet,8.29
M1 Combat Car,4.14
M1 Combat Car,4.14
M1 Combat Car,4.14
M1戦闘車,4.14
M1 Combat Car,4.14
M1 Light Tank,4.14
M1 (лёгкий танк),4.14
M1 Combat Car,4.14
M44 (Panzerhaubitze),6.16
M44 (semovente),6.16
M44 155mm自走榴弾砲,6.16
M44 SPH,6.16
M44 (САУ),6.16
M44 self propelled howitzer,6.16
Mg 11,1.1
MG 11,1.1
MG 11,1.1
Pistole vz. 24,0.155
Pistole vz. 24,0.155
Pistolet CZ 24,0.155
CZ vz. 24,0.155
Pistole vz. 24,0.155
Renault TRM 10000,9.31
Renault TRM 10000,9.31
Renault TRM 10.000,9.31
TRM 10000,9.31
TRM 10000,9.31
Renault TRM 10000,9.31
Roth-Steyr M1907,0.23
Roth-Steyr M1907,0.23
Roth-Steyr M1907,0.23
Roth-Steyr M1907,0.23
Pistolet Roth-Krnka M.7,0.23
Roth-Steyr M1907,0.23
Roth–Steyr M1907,0.23
GL 5040/5140,0.432
GL 5040,0.432
SIG GL 5040,0.432
SIG GL 5040,0.432
SIG GL 5040附加型榴彈發射器,0.432
SIG GL 5040,0.432
Savage Modell 1907,0.165
Savage 1907/1913/1915/1917,0.165
Pistolet Savage M1907,0.165
Savage Model 1907,0.165
Savage Model 1907,0.165
Spähpanzer SP I.C.,4.42
Spähpanzer SP I.C.,4.42
Spähpanzer SP I.C.,4.42
Praga T-33,2.7
Tančík vz. 33,2.7
Vz.33豆戦車,2.7
Tančik vz.33,2.7
LT vz.33,2.7
Tančík vz. 33,2.7
AMZ Żubr,6.45
AMZ Żubr,6.45
Зубр (бронеавтомобиль),6.45
AMZ Żubr,6.45
Agni-I,15.0
Agni V,17.5
アグニV,17.5
Агни-V,17.5
烈火-5洲際彈道飛彈,17.5
Agni-V,17.5
Astra 400,0.225
Astra 400,0.225
Astra mod.400,0.225
Pistolet Astra 400,0.225
Astra 400,0.225
Astra 400,0.225
Astra 400,0.225
British 18 inch torpedo,4.8768
Karabin C14 Timberwolf,1.2
C14大灰狼狙擊步槍,1.2
C14 Timberwolf,1.2
Egyptian Infantry Fighting Vehicle,5.26
FNAB-43,0.79
PM FNAB-43,0.79
FNAB-43,0.79
Pistolet maszynowy FNAB-43,0.79
FNAB-43,0.79
FNAB-43,0.79
M1918 Ford 3-Ton,4.2672
M1918 (танк),4.2672
Ford 3-Ton M1918,4.2672
Bergantín Galvarino (1°),30.48
HMS Hecate (1809),30.48
HMS Hesper (1809),32.9184
HMS Staunch (1804),24.384
IMI MG251,5.3
IMI 120 mm gun,5.3
MA-31,4.7
MA-31,4.7
MA-31,4.7
MARCbot,0.6096
Mauser M 98,1.13
Karabin PGM Ultima Ratio,1.158
PGM Ultima Ratio,1.158
RML 64 pounder 64 cwt gun,2.9972
SCCY CPX-1,0.14478
SIG SAUER P238,0.1397
SIG P238手槍,0.1397
SIG Sauer P238,0.1397
120 mm Type 3 (cannone navale),5.55
45口径三年式12cm砲,5.55
Type 3 120 mm 45 caliber naval gun,5.55
Type 60,4.3
60式自走無反動砲,4.3
Type 60,4.3
Тип 60 (САУ),4.3
Type 60 Self-propelled 106 mm Recoilless Gun,4.3
Typ 74 (Panzerhaubitze),5.8
74式自走105mmりゅう弾砲,5.8
Тип 74 (САУ),5.8
74式自走105mm榴彈砲,5.8
Type 74 105 mm self-propelled howitzer,5.8
Type 75 130 mm Multiple Rocket Launcher,5.8
75式130mm自走多連装ロケット弾発射機,5.8
Тип 75 (РСЗО),5.8
75式130mm自走多管火箭車,5.8
Type 75 130 mm Multiple Rocket Launcher,5.8
Winchester Model 1905,1.016
溫徹斯特1907型半自動步槍,1.016
Winchester Model 1907,1.016
Winchester Model 1910,0.9652
Z84,0.61
RG-35,7.4
Winchester Model 121,1.016
Grenade à fusil AC 58,0.38
AC58 ライフルグレネード,0.38
AC58槍榴彈,0.38
AC58,0.38
AN/DRC-8 Emergency Rocket Communications System,17.9832
Grenade à fusil APAV 40,0.352
APAV40 ライフルグレネード,0.352
APAV40,0.352
Advanced Light Torpedo Shyena,2.75
Adventure-class ship,42.672
Renault Trucks Défense Armoured Multirol Carrier,6.3
Armoured Multirole Carrier,6.3
Baek Sang Eo (White Shark) torpedo,2.7
CRN 91 Naval Gun,3.027
381/40 Mod. 1914,15.75
Cannone navale da 381/40,15.75
Chung Sang Eo (Blue Shark) torpedo,2.7
Fiat 6614,5.86
FIAT 6614,5.86
Fiat - OTO Melara 6614,5.86
フィアット 6614,5.86
Fiat 6614,5.86
FIAT 6614,5.86
飛雅特6614裝甲車,5.86
Fiat 6614,5.86
HMS Belette (1806),30.48
HMS Peruvian (1808),30.48
K-ASROC,5.7
Хонсанъо,5.7
Hong Sang Eo,5.7
Intratec TEC-22,0.284
Intratec TEC-22,0.284
LAR-160,3.4
LAR-160,3.4
LAR-160,3.4
LAR-160,3.4
LAR-160,3.4
LAR-160,3.4
Labora Fontbernat M-1938,0.806
Labora Fontbernat M-1938,0.806
MEMS M-52/60,0.8
Masurca,5.38
Masurca,5.38
Masurca (ЗРК),5.38
Masurca,5.38
Pistolet maszynowy Mauser M 57,0.61
Mauser MP-57,0.61
Mossberg 930,0.9906
Navistar 7000 series,9.6012
NS-45 (機関砲),2.52
45 mm działko lotnicze NS-45,2.52
НС-45,2.52
Nudelman-Suranov NS-45,2.52
Roebuck-Klasse,42.672
Roebuck-class ship,42.672
S3 (missile),13.8
Missile S3,13.8
S3 (míssil),13.8
S3 (missile),13.8
海星 (ミサイル),5.46
SSM-700K Haeseong,5.46
Sedena-Henschel HWK-11,5.05
S&W Modèle 30,0.2032
Smith & Wesson Model 30,0.2032
史密斯威森M30左輪手槍,0.2032
Smith & Wesson Model 30,0.2032
VMG 27,1.55
VMG-27,1.55
VMG 1927,1.55
Volkspistole,0.215
Volkspistole,0.215
Volkspistole,0.215
人民手枪,0.215
Volkspistole,0.215
Wimmersperg Spz-kr,0.68
Wimmersperg Spz,0.68
Wimmersperg Spz-kr,0.68
Wimmersperg Spz,0.68
HK SFP9,0.1865
Heckler & Koch VP9,0.1865
Heckler & Koch VP9,0.1865
HK VP9,0.1865
HK VP9手槍,0.1865
Heckler & Koch VP9,0.1865
M8 (Rakete),0.8382
M8 (rocket),0.8382
Typ 91 Breitspur-Triebwagen,6.58
Sumida M.2593,6.58
九一式広軌牽引車,6.58
Sumida Typ 2593,6.58
Sumida M.2593,6.58
Typ 38 12-cm-Haubitze,4.9
Type 38 (obice 120 mm),4.9
Obusier Type 38 12 cm,4.9
三八式十二糎榴弾砲,4.9
Type 38 12 cm Howitzer,4.9
Typ 93 Panzerwagen,4.8
Automóvil blindado Tipo 93,4.8
九三式装甲自動車,4.8
Typ 93 (samochód pancerny),4.8
Type 93 Armoured Car,4.8
Typ 95 Schienen-Panzerwagen So-Ki,4.9
九五式装甲軌道車,4.9
Type 95 So-Ki,4.9
WZ-111,10.625
WZ-111,10.625
WZ-111重型坦克,10.625
WZ-111 Heavy Tank,10.625
M99 (China),1.5
99式狙击步枪,1.5
Zijiang M99,1.5
20mm Tarasque,4.3
Colt 933,0.68
Fairey Stooge,2.1336
Fairey Stooge,2.1336
Gevarm D4,0.782
HMS Jupiter (1778),44.5008
HMS Jupiter (1778),44.5008
HMS Jupiter (1778),44.5008
Pistolet maszynowy MGD PM-9,0.659
MGD PM-9,0.659
BVP M-60,5.02
M-60P装甲兵員輸送車,5.02
М-60 (БТР),5.02
OT M-60,5.02
Pindad PS-01,0.275
Smith & Wesson Model 14,0.1016
VK 3001 (P),6.58
VK3001(P),6.58
VK3001P,6.58
VK 3001 (P),6.58
Viper Jaws pistol,250.0
XM301加特林機炮,1.8288
XM301,1.8288
Zagi M-91,0.565
Zagi M-91,0.565
AAM-N-4 Oriole,3.3528
Bell AAM-N-5 Meteor,3.9624
AAM-N-5 Meteor,3.9624
Arsenal Firearms AF2011A1,0.22
AF2011-A1,0.22
AF2011-A1 «Second Century»,0.22
阿森納槍械2011A1雙管手槍,0.22
Arsenal Firearms AF2011A1,0.22
Bedford QL,5.99
Bedford QL,5.99
Bedford QL,5.99
C-801,5.81
YJ-8 (ミサイル),5.81
鹰击8反舰导弹,5.81
C-801 anti-ship missile,5.81
Fan Ji,14.0
反击系列反弹道导弹,14.0
FJ ABM,14.0
FN Police,0.889
FN TPS泵動式霰彈槍,0.889
FN TPS,0.889
LTV-N-4,4.572
Lmg-Pist 41/44,0.76
Marlin Model XT-22,1.0414
Karabin S&T Motiv K14,1.15
K-14式,1.15
S&T Motiv K14,1.15
T-122,9.2
T-122 Sakarya,9.2
Type 3 81 mm Mortar,1.2192
Mortier Type 99 81 mm,0.717
Type 99 (mortaio),0.717
九九式小迫撃砲,0.717
Type 99 81 mm mortar,0.717
Zastava M80,0.985
Zastava M80,0.985
DANA (Geschütz),11.156
152mm SpGH DANA,11.156
ShKH-77,11.156
ダナ 152mm自走榴弾砲,11.156
Armatohaubica wz. 1977 Dana,11.156
152-мм самоходная пушка-гаубица vz.77 «Дана»,11.156
152mm SpGH 自走加農砲,11.156
2S9,6.02
2S9,6.02
2S9ノーナ-S 120mm自走砲,6.02
2S9 Nona,6.02
2S9 Nona,6.02
2С9,6.02
2S9自走迫擊砲,6.02
AT-13 Saxhorn-2,0.98
Metis-M,0.98
9K115-2 Metys-M,0.98
9K115-2 Metis-M,0.98
Метис (ПТРК),0.98
9K115-2麦士蒂索人-M反坦克导弹,0.98
9K115 Metis,0.74
AT-7 Saxhorn,0.74
Metis (missile),0.74
9K115 (ミサイル),0.74
9K115 Metys,0.74
إيه كيه إم,0.88
AKM,0.88
AKM (fusil d'assaut),0.88
AKM (fucile d'assalto),0.88
Karabinek AKM,0.88
AKM,0.88
AKM,0.88
Автомат Калашникова модернизированный,0.88
AKM突擊步槍,0.88
ASM-N-8 Corvus,4.88
Accuracy International Arctic Warfare,1.18
Arctic Warfare,1.18
Accuracy International Arctic Warfare,1.18
Accuracy International AWP,1.18
Accuracy International Arctic Warfare,1.18
L96A1,1.18
Accuracy International Arctic Warfare,1.18
Karabin Accuracy International Arctic Warfare,1.18
Arctic Warfare,1.18
Accuracy International L96A1 / Arctic Warfare,1.18
精密國際AW狙擊步槍,1.18
ألتاي (دبابة),7.3
Altay (Kampfpanzer),7.3
MİTÜP Altay,7.3
Char Altay T1,7.3
Altay (carro armato),7.3
Altay (tank),7.3
アルタイ (戦車),7.3
Altay (tank),7.3
Altay,7.3
阿勒泰戰車,7.3
أرتشر (مدمرة دبابات),6.6802
Archer (tank destroyer),6.6802
Archer (Panzer),6.6802
Archer (cacciacarri),6.6802
Archer (chasseur de chars),6.6802
アーチャー対戦車自走砲,6.6802
Archer (tank),6.6802
Archer (niszczyciel czołgów),6.6802
"Archer (САУ, Великобритания)",6.6802
射手驅逐戰車,6.6802
Artilleriesystem ARCHER,14.1
Archer (système d’artillerie),14.1
Archer Artillery System,14.1
アーチャー自走榴弾砲,14.1
Archer (artilharia),14.1
"Archer (САУ, Швеция)",14.1
AGM (モジュール),10.42
Artillery Gun Module,10.42
بي إم-21 غراد,7.35
BM-21,7.35
BM-21 Grad,7.35
BM-21,7.35
BM-21,7.35
BM-21 Grad,7.35
BM-21,7.35
BM-21 Grad,7.35
БМ-21,7.35
BM-21 Grad,7.35
بي أو في,5.7
BOV (Transportpanzer),5.7
BOV (APC),5.7
BOV装甲兵員輸送車,5.7
BOV,5.7
BOV (VBCI),5.7
BOV,5.7
BT tank,5.58
دبابة بي تي,5.58
BT-Serie,5.58
Tanque BT,5.58
BT (char),5.58
BT (carro armato),5.58
BT戦車,5.58
BT (czołg),5.58
BT-serie,5.58
Танки серии БТ,5.58
BT坦克,5.58
Beaumont–Adams revolver,0.28575
Revólver Beaumont-Adams,0.28575
Rewolwer Beaumont-Adams,0.28575
Револьвер Beaumont-Adams,0.28575
博蒙特–亞當斯左輪手槍,0.28575
貝瑞塔Pico手槍,0.12954
Beretta Pico,0.12954
بندقية بور,1.038
Bor rifle,1.038
Bor (fucile),1.038
Bor (fusil),1.038
Karabin Bor,1.038
Бор (винтовка),1.038
ブローニングBAR,1.0414
Browning BAR,1.0414
Buffalo Mine Protected Vehicle,8.2296
Buffalo (mine protected vehicle),8.2296
Buffalo (vehículo),8.2296
Buffalo (MPCV),8.2296
Buffalo (veicolo),8.2296
バッファロー (地雷除去車),8.2296
Buffalo MPV,8.2296
水牛地雷防護車,8.2296
قيصر هاوتزر ذاتية الدفع,10.0
Camion Equipé d’un Système d’Artillerie,10.0
CAESAR self-propelled howitzer,10.0
Camion équipé d'un système d'artillerie,10.0
カエサル 155mm自走榴弾砲,10.0
CAESAR,10.0
Caesar (artilharia),10.0
CAESAR (САУ),10.0
كار-15,0.72898
CAR-15,0.72898
CAR15,0.72898
Colt CAR-15 / XM-177 Commando,0.72898
Colt Commando,0.72898
CAR-15,0.72898
コルト・コマンドー,0.72898
CAR-15,0.72898
Karabin CAR-15,0.72898
CAR15,0.72898
CAR-15,0.72898
CAR-15卡賓槍,0.72898
كار-15,0.7366
CAR-15,0.7366
CAR15,0.7366
Colt CAR-15 / XM-177 Commando,0.7366
Colt Commando,0.7366
CAR-15,0.7366
コルト・コマンドー,0.7366
CAR-15,0.7366
Karabin CAR-15,0.7366
CAR15,0.7366
CAR-15,0.7366
CAR-15卡賓槍,0.7366
كار-15,0.762
CAR-15,0.762
CAR15,0.762
Colt CAR-15 / XM-177 Commando,0.762
Colt Commando,0.762
